--------- beginning of main
09-15 21:24:06.015 32687 32687 I ShSpenInk: js ERROR: ERRORE: impossibile caricare biologico-decision-system.js [object Event]
09-15 21:25:55.354  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=0 cur=6
09-15 21:25:55.361  1105  1105 I ShSpenInk: js ERROR: Unable to preventDefault inside passive event listener invocation.
09-15 21:25:55.361  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=0 cur=7
09-15 21:25:55.369  1105  1105 I ShSpenInk: js ERROR: Unable to preventDefault inside passive event listener invocation.
09-15 21:25:55.370  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=0 cur=8
09-15 21:25:55.378  1105  1105 I ShSpenInk: js ERROR: Unable to preventDefault inside passive event listener invocation.
09-15 21:25:55.378  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=0 cur=9
09-15 21:25:55.387  1105  1105 I ShSpenInk: js ERROR: Unable to preventDefault inside passive event listener invocation.
09-15 21:25:55.388  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=0 cur=10
09-15 21:25:55.394  1105  1105 I ShSpenInk: js ERROR: Unable to preventDefault inside passive event listener invocation.
09-15 21:25:55.394  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=0 cur=11
09-15 21:25:55.404  1105  1105 I ShSpenInk: js ERROR: Unable to preventDefault inside passive event listener invocation.
09-15 21:25:55.404  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=0 cur=12
09-15 21:25:55.412  1105  1105 I ShSpenInk: js ERROR: Unable to preventDefault inside passive event listener invocation.
09-15 21:25:55.412  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=0 cur=13
09-15 21:25:55.419  1105  1105 I ShSpenInk: js ERROR: Unable to preventDefault inside passive event listener invocation.
09-15 21:25:55.420  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=0 cur=14
09-15 21:25:55.428  1105  1105 I ShSpenInk: js ERROR: Unable to preventDefault inside passive event listener invocation.
09-15 21:25:55.428  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=0 cur=15
09-15 21:25:55.436  1105  1105 I ShSpenInk: js ERROR: Unable to preventDefault inside passive event listener invocation.
09-15 21:25:55.436  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=0 cur=16
09-15 21:25:55.445  1105  1105 I ShSpenInk: js ERROR: Unable to preventDefault inside passive event listener invocation.
09-15 21:25:55.445  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=0 cur=17
09-15 21:25:55.452  1105  1105 I ShSpenInk: js ERROR: Unable to preventDefault inside passive event listener invocation.
09-15 21:25:55.452  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=0 cur=18
09-15 21:25:55.461  1105  1105 I ShSpenInk: js ERROR: Unable to preventDefault inside passive event listener invocation.
09-15 21:25:55.461  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=0 cur=19
09-15 21:25:55.469  1105  1105 I ShSpenInk: js ERROR: Unable to preventDefault inside passive event listener invocation.
09-15 21:25:55.470  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=0 cur=20
09-15 21:25:55.478  1105  1105 I ShSpenInk: js ERROR: Unable to preventDefault inside passive event listener invocation.
09-15 21:25:55.478  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=0 cur=21
09-15 21:25:55.486  1105  1105 I ShSpenInk: js ERROR: Unable to preventDefault inside passive event listener invocation.
09-15 21:25:55.486  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=0 cur=22
09-15 21:25:55.494  1105  1105 I ShSpenInk: js ERROR: Unable to preventDefault inside passive event listener invocation.
09-15 21:25:55.494  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=0 cur=23
09-15 21:25:55.503  1105  1105 I ShSpenInk: js ERROR: Unable to preventDefault inside passive event listener invocation.
09-15 21:25:55.503  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=0 cur=24
09-15 21:25:55.511  1105  1105 I ShSpenInk: js ERROR: Unable to preventDefault inside passive event listener invocation.
09-15 21:25:55.511  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=0 cur=25
09-15 21:25:55.520  1105  1105 I ShSpenInk: js ERROR: Unable to preventDefault inside passive event listener invocation.
09-15 21:25:55.520  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=0 cur=26
09-15 21:25:55.528  1105  1105 I ShSpenInk: js ERROR: Unable to preventDefault inside passive event listener invocation.
09-15 21:25:55.528  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=0 cur=27
09-15 21:25:55.536  1105  1105 I ShSpenInk: js ERROR: Unable to preventDefault inside passive event listener invocation.
09-15 21:25:55.536  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=0 cur=28
09-15 21:25:55.545  1105  1105 I ShSpenInk: js ERROR: Unable to preventDefault inside passive event listener invocation.
09-15 21:25:55.545  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=0 cur=29
09-15 21:25:55.553  1105  1105 I ShSpenInk: js ERROR: Unable to preventDefault inside passive event listener invocation.
09-15 21:25:55.553  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=0 cur=30
09-15 21:25:55.561  1105  1105 I ShSpenInk: js ERROR: Unable to preventDefault inside passive event listener invocation.
09-15 21:25:55.562  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=0 cur=31
09-15 21:25:55.570  1105  1105 I ShSpenInk: js ERROR: Unable to preventDefault inside passive event listener invocation.
09-15 21:25:55.570  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=0 cur=32
09-15 21:25:55.578  1105  1105 I ShSpenInk: js ERROR: Unable to preventDefault inside passive event listener invocation.
09-15 21:25:55.578  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=0 cur=33
09-15 21:25:55.587  1105  1105 I ShSpenInk: js ERROR: Unable to preventDefault inside passive event listener invocation.
09-15 21:25:55.587  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=0 cur=34
09-15 21:25:55.595  1105  1105 I ShSpenInk: js ERROR: Unable to preventDefault inside passive event listener invocation.
09-15 21:25:55.595  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=0 cur=35
09-15 21:25:55.603  1105  1105 I ShSpenInk: js ERROR: Unable to preventDefault inside passive event listener invocation.
09-15 21:25:55.603  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=0 cur=36
09-15 21:25:55.620  1105  1105 I ShSpenInk: js ERROR: Unable to preventDefault inside passive event listener invocation.
09-15 21:25:55.620  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=0 cur=37
09-15 21:25:55.628  1105  1105 I ShSpenInk: js ERROR: Unable to preventDefault inside passive event listener invocation.
09-15 21:25:55.629  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=0 cur=38
09-15 21:25:55.637  1105  1105 I ShSpenInk: js ERROR: Unable to preventDefault inside passive event listener invocation.
09-15 21:25:55.637  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=0 cur=39
09-15 21:25:55.644  1105  1105 I ShSpenInk: js ERROR: Unable to preventDefault inside passive event listener invocation.
09-15 21:25:55.645  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=0 cur=40
09-15 21:25:55.653  1105  1105 I ShSpenInk: js ERROR: Unable to preventDefault inside passive event listener invocation.
09-15 21:25:55.653  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=0 cur=41
09-15 21:25:55.661  1105  1105 I ShSpenInk: js ERROR: Unable to preventDefault inside passive event listener invocation.
09-15 21:25:55.661  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=0 cur=42
09-15 21:25:55.670  1105  1105 I ShSpenInk: js ERROR: Unable to preventDefault inside passive event listener invocation.
09-15 21:25:55.670  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=0 cur=43
09-15 21:25:55.678  1105  1105 I ShSpenInk: js ERROR: Unable to preventDefault inside passive event listener invocation.
09-15 21:25:55.678  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=0 cur=44
09-15 21:25:55.686  1105  1105 I ShSpenInk: js ERROR: Unable to preventDefault inside passive event listener invocation.
09-15 21:25:55.686  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=0 cur=45
09-15 21:25:55.695  1105  1105 I ShSpenInk: js ERROR: Unable to preventDefault inside passive event listener invocation.
09-15 21:25:55.695  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=0 cur=46
09-15 21:25:55.704  1105  1105 I ShSpenInk: js ERROR: Unable to preventDefault inside passive event listener invocation.
09-15 21:25:55.704  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=0 cur=47
09-15 21:25:55.713  1105  1105 I ShSpenInk: js ERROR: Unable to preventDefault inside passive event listener invocation.
09-15 21:25:55.713  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=0 cur=48
09-15 21:25:55.717  1105  1105 I ShSpenInk: js ERROR: Unable to preventDefault inside passive event listener invocation.
09-15 21:25:55.720  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=0 cur=49
09-15 21:25:55.720  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] up punti=49 tratti=1
09-15 21:25:55.720  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=1 cur=0
09-15 21:25:56.321  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] commit tratti=1 barra=false scarabocchio=false
09-15 21:25:56.357  1105  1220 I ShSpenInk: riconosciuto= raw0=-
09-15 21:25:56.357  1105  1105 I ShSpenInk: commit numero=
09-15 21:25:56.364  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] riconosciuto ""
09-15 21:25:56.980  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] down x=561.2674560546875 y=270.3492736816406 type=pen area=437,235 331x59 hit=true
09-15 21:25:56.980  1105  1105 I ShSpenInk: js ERROR: Unable to preventDefault inside passive event listener invocation.
09-15 21:25:56.980  1105  1105 I ShSpenInk: js LOG: [SH NUMINK] draw host=true cvs=704x125 disp=block vis=visible z=2147483646 pos=436.706px,235.048px 331.294pxx58.7529px tratti=0 cur=0
